Computer Time,Time (Milli Sec.),GSR,BPM,Temperature,EMOTIONAL AFFIRM
 22:55:44,425496,535,104,27.34,HAPPY
 22:55:44,425659,536,104,25.39,HAPPY
 22:55:45,425822,536,106,28.32,HAPPY
 22:55:45,425985,537,106,28.32,HAPPY
 22:55:45,426147,540,106,24.9,HAPPY
 22:55:45,426309,537,106,28.32,HAPPY
 22:55:45,426472,538,106,33.69,HAPPY
 22:55:45,426635,536,106,24.9,HAPPY
 22:55:46,426798,538,106,21.48,HAPPY
 22:55:46,426960,538,107,27.83,HAPPY
 22:55:46,427122,539,107,25.88,HAPPY
 22:55:46,427285,541,107,27.83,HAPPY
 22:55:46,427448,537,107,27.83,HAPPY
 22:55:46,427611,535,107,24.9,HAPPY
 22:55:47,427773,535,107,22.46,HAPPY
 22:55:47,427935,535,107,25.39,HAPPY
 22:55:47,428098,530,108,26.86,HAPPY
 22:55:47,428261,534,108,24.9,HAPPY
 22:55:47,428424,534,108,43.46,HAPPY
 22:55:47,428585,535,108,24.9,HAPPY
 22:55:48,428748,536,108,28.32,HAPPY
 22:55:48,428911,536,108,44.43,HAPPY
 22:55:48,429074,537,109,27.83,HAPPY
 22:55:48,429237,537,109,29.3,HAPPY
 22:55:48,429400,539,109,34.67,HAPPY
 22:55:48,429561,538,110,26.86,HAPPY
 22:55:49,429724,540,110,26.86,HAPPY
 22:55:49,429887,538,110,22.95,HAPPY
 22:55:49,430050,536,110,25.88,HAPPY
 22:55:49,430213,537,110,27.83,HAPPY
 22:55:49,430375,537,110,28.81,HAPPY
 22:55:49,430538,540,110,39.06,HAPPY
 22:55:50,430700,541,111,28.81,HAPPY
 22:55:50,430863,541,111,27.83,HAPPY
 22:55:50,431026,539,111,24.9,HAPPY
 22:55:50,431188,538,111,21.97,HAPPY
 22:55:50,431351,539,109,27.34,HAPPY
 22:55:50,431514,537,109,24.9,HAPPY
 22:55:51,431676,541,109,28.81,HAPPY
 22:55:51,431839,541,109,25.88,HAPPY
 22:55:51,432002,541,108,26.37,HAPPY
 22:55:51,432164,538,108,207.03,HAPPY
 22:55:51,432327,539,108,21.48,HAPPY
 22:55:51,432489,541,109,26.37,HAPPY
 22:55:51,432652,541,109,29.3,HAPPY
 22:55:52,432815,544,112,25.39,HAPPY
 22:55:52,432977,544,112,26.86,HAPPY
 22:55:52,433140,547,119,22.95,HAPPY
 22:55:52,433302,544,119,29.3,HAPPY
 22:55:52,433465,544,119,22.95,HAPPY
 22:55:52,433628,542,118,27.83,HAPPY
 22:55:53,433790,542,118,26.37,HAPPY
 22:55:53,433953,542,118,27.83,HAPPY
 22:55:53,434116,544,120,28.81,HAPPY
 22:55:53,434279,548,120,24.41,HAPPY
 22:55:53,434442,543,124,26.86,HAPPY
 22:55:53,434604,543,124,23.93,HAPPY
 22:55:57,437951,545,121,28.81,HAPPY
 22:55:57,438114,549,121,24.9,HAPPY
 22:55:58,438944,544,122,29.3,HAPPY
 22:55:58,439107,547,122,24.41,HAPPY
 22:55:58,439270,547,122,26.86,HAPPY
 22:55:58,439433,549,120,22.95,HAPPY
 22:55:58,439595,547,120,27.34,HAPPY
 22:55:59,439757,548,120,26.37,HAPPY
 22:55:59,439920,546,120,26.86,HAPPY
 22:55:59,440083,535,120,30.76,HAPPY
 22:55:59,440246,548,118,25.88,HAPPY
 22:55:59,440408,547,118,23.44,HAPPY
 22:55:59,440570,550,118,28.81,HAPPY
 22:56:00,440733,547,118,29.79,HAPPY
 22:56:00,440896,548,118,23.44,HAPPY
 22:56:00,441059,545,115,24.9,HAPPY
 22:56:00,441222,545,115,24.9,HAPPY
 22:56:00,441383,546,115,29.3,HAPPY
 22:56:00,441546,545,115,25.88,HAPPY
 22:56:01,441709,547,111,27.83,HAPPY
 22:56:01,441872,546,111,22.95,HAPPY
 22:56:01,442035,547,111,24.9,HAPPY
 22:56:01,442198,545,111,26.86,HAPPY
 22:56:01,442359,545,111,27.34,HAPPY
 22:56:01,442522,546,107,25.88,HAPPY
 22:56:02,442685,548,107,26.86,HAPPY
 22:56:02,442848,549,107,26.86,HAPPY
 22:56:02,443010,547,107,25.88,HAPPY
 22:56:02,443172,547,105,25.88,HAPPY
 22:56:02,443335,544,105,28.32,HAPPY
 22:56:02,443498,546,105,24.9,HAPPY
 22:56:03,443661,545,105,23.93,HAPPY
 22:56:03,443824,548,105,23.93,HAPPY
 22:56:03,443985,546,101,29.3,HAPPY
 22:56:03,444148,547,101,29.3,HAPPY
 22:56:03,444311,547,101,27.34,HAPPY
 22:56:03,444474,545,101,22.46,HAPPY
 22:56:03,444637,546,94,26.86,HAPPY
 22:56:04,444800,545,94,29.3,HAPPY
 22:56:04,444961,549,94,26.37,HAPPY
 22:56:04,445124,548,94,26.37,HAPPY
 22:56:04,445287,549,94,24.9,HAPPY
 22:56:04,445450,546,93,24.9,HAPPY
 22:56:04,445612,546,93,24.9,HAPPY
 22:56:05,445774,545,93,23.93,HAPPY
 22:56:05,445937,545,93,27.83,HAPPY
 22:56:05,446100,549,90,24.41,HAPPY
 22:56:05,446262,547,90,29.3,HAPPY
 22:56:05,446425,551,88,28.32,HAPPY
 22:56:05,446587,547,88,25.39,HAPPY
 22:56:06,446750,547,88,24.41,HAPPY
 22:56:06,446912,546,88,25.88,HAPPY
 22:56:06,447075,545,89,25.39,HAPPY
 22:56:06,447238,548,89,28.32,HAPPY
 22:56:06,447400,548,89,25.39,HAPPY
 22:56:06,447562,550,89,26.37,HAPPY
 22:56:07,447725,547,88,25.39,HAPPY
 22:56:07,447888,547,88,23.44,HAPPY
 22:56:07,448051,545,88,24.9,HAPPY
 22:56:07,448214,533,88,27.34,HAPPY
 22:56:07,448375,546,91,27.34,HAPPY
 22:56:07,448538,548,91,35.16,HAPPY
 22:56:08,448701,549,98,22.95,HAPPY
 22:56:08,448864,545,98,28.81,HAPPY
 22:56:08,449026,547,98,24.9,HAPPY
 22:56:08,449188,545,98,27.83,HAPPY
 22:56:08,449351,545,98,28.32,HAPPY
 22:56:08,449514,545,96,22.95,HAPPY
 22:56:09,449676,548,96,26.37,HAPPY
 22:56:09,449839,548,96,29.79,HAPPY
 22:56:09,450001,549,96,29.3,HAPPY
 22:56:09,450164,547,96,29.3,HAPPY
 22:56:09,450326,546,94,27.83,HAPPY
 22:56:09,450489,546,94,24.41,HAPPY
 22:56:09,450652,546,94,23.93,HAPPY
 22:56:10,450814,548,94,26.37,HAPPY
 22:56:10,450976,547,94,28.81,HAPPY
 22:56:10,451139,549,92,26.37,HAPPY
 22:56:10,451302,546,92,28.32,HAPPY
 22:56:10,451465,546,92,23.93,HAPPY
 22:56:10,451628,545,96,24.41,HAPPY
 22:56:11,451789,545,96,24.9,HAPPY
 22:56:11,451952,545,96,25.39,HAPPY
 22:56:11,452115,547,99,26.86,HAPPY
 22:56:11,452278,550,99,28.81,HAPPY
 22:56:11,452440,546,99,21.97,HAPPY
 22:56:11,452602,547,97,29.3,HAPPY
 22:56:12,452765,544,97,26.86,HAPPY
 22:56:12,452928,545,97,29.3,HAPPY
 22:56:12,453090,546,97,29.79,HAPPY
 22:56:12,453253,547,97,30.27,HAPPY
 22:56:12,453415,549,94,23.93,HAPPY
 22:56:12,453578,546,94,29.3,HAPPY
 22:56:13,453740,546,94,24.41,HAPPY
 22:56:13,453903,543,97,23.93,HAPPY
 22:56:13,454066,544,97,28.32,HAPPY
 22:56:13,454228,543,97,22.95,HAPPY
 22:56:13,454390,546,98,28.32,HAPPY
 22:56:13,454553,545,98,25.88,HAPPY
 22:56:14,454716,546,97,25.39,HAPPY
 22:56:14,454879,545,97,35.64,HAPPY
 22:56:14,455042,543,97,27.83,HAPPY
 22:56:14,455203,543,97,24.9,HAPPY
 22:56:14,455366,542,101,25.88,HAPPY
 22:56:14,455529,545,101,26.86,HAPPY
 22:56:15,455692,545,101,25.39,HAPPY
 22:56:15,455854,546,101,22.95,HAPPY
 22:56:15,456016,544,105,27.34,HAPPY
 22:56:15,456179,542,105,27.83,HAPPY
 22:56:15,456342,542,105,27.34,HAPPY
 22:56:15,456505,542,105,23.93,HAPPY
 22:56:16,456668,545,109,33.2,HAPPY
 22:56:16,456829,545,109,27.34,HAPPY
 22:56:16,456992,547,109,27.83,HAPPY
 22:56:16,457155,544,109,25.88,HAPPY
 22:56:16,457318,543,107,26.86,HAPPY
 22:56:16,457481,542,107,23.44,HAPPY
 22:56:16,457644,541,107,26.37,HAPPY
 22:56:17,457805,543,103,25.39,HAPPY
 22:56:17,457968,542,103,27.83,HAPPY
 22:56:17,458131,543,103,29.79,HAPPY
 22:56:17,458294,540,103,23.93,HAPPY
 22:56:17,458457,542,101,28.81,HAPPY
 22:56:17,458619,540,101,22.95,HAPPY
 22:56:18,458781,539,101,27.34,HAPPY
 22:56:18,458944,542,101,21.97,HAPPY
 22:56:18,459107,541,103,25.39,HAPPY
 22:56:18,459270,543,103,29.3,HAPPY
 22:56:18,459432,541,103,29.3,HAPPY
 22:56:18,459595,541,103,25.39,HAPPY
 22:56:19,459758,539,103,22.46,HAPPY
 22:56:19,459920,539,100,29.3,HAPPY
 22:56:19,460083,540,100,24.9,HAPPY
 22:56:19,460246,541,100,24.9,HAPPY
 22:56:19,460407,543,100,24.41,HAPPY
 22:56:19,460570,540,97,28.32,HAPPY
 22:56:20,460733,541,97,23.93,HAPPY
 22:56:20,460896,539,97,24.41,HAPPY
 22:56:20,461059,540,97,23.44,HAPPY
 22:56:20,461220,539,93,26.37,HAPPY
 22:56:20,461383,541,93,22.46,HAPPY
 22:56:20,461546,542,93,28.81,HAPPY
 22:56:21,461709,540,93,21.97,HAPPY
 22:56:21,461871,540,92,28.81,HAPPY
 22:56:21,462033,538,92,26.37,HAPPY
 22:56:21,462196,539,92,28.32,HAPPY
 22:56:21,462359,539,92,25.88,HAPPY
 22:56:21,462521,542,92,32.71,HAPPY
 22:56:22,462684,542,90,23.44,HAPPY
 22:56:22,462846,544,90,26.37,HAPPY
 22:56:22,463009,541,90,22.95,HAPPY
 22:56:22,463171,544,92,26.86,HAPPY
 22:56:22,463334,543,92,28.32,HAPPY
 22:56:22,463497,543,92,28.32,HAPPY
 22:56:23,463660,545,92,23.44,HAPPY
 22:56:23,463821,544,91,28.81,HAPPY
 22:56:23,463984,548,91,43.95,HAPPY
 22:56:23,464147,545,94,22.95,HAPPY
 22:56:23,464310,547,94,28.81,HAPPY
 22:56:23,464473,545,94,26.86,HAPPY
 22:56:23,464634,545,96,28.32,HAPPY
 22:56:24,464797,548,96,27.34,HAPPY
 22:56:24,464960,548,102,23.93,HAPPY
 22:56:24,465123,550,102,28.81,HAPPY
 22:56:24,465286,549,102,28.81,HAPPY
 22:56:24,465447,550,102,28.32,HAPPY
 22:56:24,465610,547,102,48.34,HAPPY
 22:56:25,465773,549,101,25.88,HAPPY
 22:56:25,465936,547,101,28.32,HAPPY
 22:56:25,466099,551,101,24.9,HAPPY
 22:56:25,466262,550,104,28.81,HAPPY
 22:56:25,466423,549,104,50.78,HAPPY
 22:56:25,466586,550,111,28.32,HAPPY
 22:56:26,466749,547,111,29.79,HAPPY
 22:56:26,466912,548,111,27.83,HAPPY
 22:56:26,467074,547,111,22.46,HAPPY
 22:56:26,467236,551,112,24.41,HAPPY
 22:56:26,467399,550,112,28.32,HAPPY
 22:56:26,467562,551,112,27.83,HAPPY
 22:56:27,467724,549,119,23.44,HAPPY
 22:56:27,467887,548,124,24.9,HAPPY
 22:56:27,468049,547,124,23.44,HAPPY
 22:56:33,474633,535,120,24.41,HAPPY
 22:56:34,474796,531,120,29.3,HAPPY
 22:56:34,474957,531,120,28.81,HAPPY
 22:56:34,475120,530,120,23.93,HAPPY
 22:56:34,475283,530,120,49.8,HAPPY
 22:56:34,475446,530,111,29.3,HAPPY
 22:56:34,475609,525,111,28.81,HAPPY
 22:56:35,475771,530,111,27.83,HAPPY
 22:56:35,475934,531,103,22.95,HAPPY
 22:56:35,476096,533,103,41.99,HAPPY
 22:56:35,476259,532,103,29.3,HAPPY
 22:56:35,476422,534,101,28.32,HAPPY
 22:56:35,476584,536,101,23.44,HAPPY
 22:56:36,476747,536,109,27.83,HAPPY
 22:56:36,476910,540,109,28.81,HAPPY
 22:56:36,477072,533,114,26.86,HAPPY
 22:56:36,477235,535,115,26.37,HAPPY
 22:56:36,477398,534,115,25.39,HAPPY
 22:56:36,477560,534,115,223.63,HAPPY
 22:56:37,477723,536,115,28.81,HAPPY
 22:56:37,477885,537,114,29.3,HAPPY
 22:56:37,478048,521,114,25.39,HAPPY
 22:56:37,478211,535,114,29.79,HAPPY
 22:56:37,478373,535,114,23.93,HAPPY
 22:56:37,478536,533,115,29.3,HAPPY
 22:56:38,478698,536,115,29.79,HAPPY
 22:56:38,478861,533,123,26.37,HAPPY
 22:56:38,479024,538,123,28.32,HAPPY
 22:56:48,489356,538,122,28.32,HAPPY
 22:56:48,489519,541,122,30.27,HAPPY
 22:56:49,489681,538,122,28.81,HAPPY
 22:56:49,489844,538,122,25.88,HAPPY
 22:56:49,490006,536,115,29.3,HAPPY
 22:56:49,490169,534,115,29.3,HAPPY
 22:56:49,490332,538,115,29.79,HAPPY
 22:56:49,490494,537,115,30.27,HAPPY
 22:56:50,490657,539,106,28.81,HAPPY
 22:56:50,490820,535,106,22.46,HAPPY
 22:56:50,490983,533,106,22.95,HAPPY
 22:56:50,491146,526,104,27.34,HAPPY
 22:56:50,491308,527,104,28.81,HAPPY
 22:56:50,491470,528,104,20.51,HAPPY
 22:56:50,491633,529,104,42.48,HAPPY
 22:56:51,491796,531,96,27.83,HAPPY
 22:56:51,491959,529,96,28.81,HAPPY
 22:56:51,492122,527,96,27.34,HAPPY
 22:56:51,492283,525,98,26.37,HAPPY
 22:56:51,492446,525,98,22.46,HAPPY
 22:56:51,492609,530,98,28.81,HAPPY
 22:56:52,492772,531,98,28.81,HAPPY
 22:56:52,492934,538,98,26.86,HAPPY
 22:56:52,493096,537,98,28.32,HAPPY
 22:56:52,493259,538,98,27.34,HAPPY
 22:56:52,493421,536,91,26.86,HAPPY
 22:56:52,493584,535,91,30.27,HAPPY
 22:56:53,493747,535,91,36.13,HAPPY
 22:56:53,493910,537,102,21.97,HAPPY
 22:56:53,494071,535,102,27.34,HAPPY
 22:56:53,494234,533,102,29.3,HAPPY
 22:56:53,494397,527,102,28.81,HAPPY
 22:56:53,494560,526,102,30.27,HAPPY
 22:56:54,494723,527,102,26.86,HAPPY
 22:56:54,494884,526,102,24.9,HAPPY
 22:56:54,495047,528,102,23.44,HAPPY
 22:56:54,495210,528,102,31.74,HAPPY
 22:56:54,495373,531,91,28.32,HAPPY
 22:56:54,495536,528,91,22.95,HAPPY
 22:56:55,495697,531,91,27.34,HAPPY
 22:56:55,495860,528,91,24.41,HAPPY
 22:56:55,496023,529,91,41.99,HAPPY
 22:56:55,496185,529,88,25.88,HAPPY
 22:56:55,496348,529,88,20.51,HAPPY
 22:56:55,496510,532,88,35.16,HAPPY
 22:56:56,496673,530,88,27.83,HAPPY
 22:56:56,496835,530,89,28.32,HAPPY
 22:56:56,496998,528,89,24.41,HAPPY
 22:56:56,497161,528,89,23.93,HAPPY
 22:56:56,497324,528,89,28.32,HAPPY
 22:56:56,497485,529,89,21.48,HAPPY
 22:56:57,497648,527,89,39.55,HAPPY
 22:56:57,497811,527,89,29.3,HAPPY
 22:56:57,497974,519,89,26.86,HAPPY
 22:56:57,498137,514,89,26.37,HAPPY
 22:56:57,498298,516,89,28.32,HAPPY
 22:56:57,498461,519,89,26.37,HAPPY
 22:56:57,498624,521,89,22.95,HAPPY
 22:56:58,498787,525,89,26.86,HAPPY
 22:56:58,498949,527,89,29.79,HAPPY
 22:56:58,499111,521,89,25.88,HAPPY
 22:56:59,500302,522,111,23.93,HAPPY
 22:56:59,500465,518,111,28.81,HAPPY
 22:56:59,500627,526,111,27.34,HAPPY
 22:57:00,500790,522,111,30.27,HAPPY
 22:57:00,500953,522,112,22.95,HAPPY
 22:57:00,501115,520,112,26.86,HAPPY
 22:57:00,501278,521,116,35.64,HAPPY
 22:57:00,501440,525,116,29.79,HAPPY
 22:57:00,501604,531,116,29.79,HAPPY
 22:57:01,501766,528,116,36.62,HAPPY
 22:57:01,501928,530,113,28.81,HAPPY
 22:57:01,502091,531,113,28.81,HAPPY
 22:57:01,502254,526,113,47.85,HAPPY
 22:57:01,502417,529,115,28.81,HAPPY
 22:57:01,502580,529,115,36.13,HAPPY
 22:57:02,502742,530,115,26.86,HAPPY
 22:57:02,502904,529,115,29.79,HAPPY
 22:57:02,503067,528,115,29.3,HAPPY
 22:57:02,503230,523,115,28.81,HAPPY
 22:57:02,503393,520,106,27.83,HAPPY
 22:57:02,503556,522,106,26.86,HAPPY
 22:57:03,503717,520,106,34.67,HAPPY
 22:57:03,503880,523,105,36.13,HAPPY
 22:57:03,504043,525,105,27.83,HAPPY
 22:57:03,504206,527,105,29.3,HAPPY
 22:57:03,504368,524,105,28.81,HAPPY
 22:57:03,504530,524,105,39.55,HAPPY
 22:57:04,504693,525,105,29.3,HAPPY
 22:57:04,504856,525,105,43.46,HAPPY
 22:57:04,505019,525,105,37.11,HAPPY
 22:57:04,505182,522,105,27.83,HAPPY
 22:57:04,505344,528,105,21.97,HAPPY
 22:57:04,505506,524,105,26.37,HAPPY
 22:57:05,505669,526,105,29.3,HAPPY
 22:57:05,505831,521,105,30.27,HAPPY
 22:57:05,505994,522,105,25.88,HAPPY
 22:57:05,506157,523,105,21.48,HAPPY
 22:57:05,506319,525,105,41.99,HAPPY
 23:01:09,750083,301,96,24.41,HAPPY
 23:01:09,750245,303,96,25.39,HAPPY
 23:01:09,750408,304,96,21.97,HAPPY
 23:01:09,750570,305,96,25.88,HAPPY
 23:01:10,750733,303,96,25.39,HAPPY
 23:01:10,750896,303,96,23.44,HAPPY
 23:01:10,751058,301,96,21.97,HAPPY
 23:01:38,778975,317,68,27.34,RELAXED
 23:01:38,779138,317,68,22.46,RELAXED
 23:01:38,779300,315,68,27.34,RELAXED
 23:01:38,779463,315,74,33.2,RELAXED
 23:01:39,779625,314,84,29.3,SAD
 23:01:39,779788,316,84,24.41,SAD
 23:01:39,779951,318,84,21.48,SAD
 23:01:39,780113,319,84,26.86,SAD
 23:01:39,780275,319,92,28.32,HAPPY
 23:01:39,780438,317,92,21.97,HAPPY
 23:01:40,780601,316,105,26.86,HAPPY
 23:01:40,780764,314,105,23.44,HAPPY
 23:01:40,780925,315,105,23.93,HAPPY
 23:01:40,781088,316,105,26.37,HAPPY
 23:01:40,781251,319,105,21.48,HAPPY
 23:01:40,781414,320,113,28.81,HAPPY
 23:01:40,781576,321,113,33.69,HAPPY
 23:01:41,781739,334,113,25.88,HAPPY
 23:01:41,781901,318,113,31.74,HAPPY
 23:01:41,782064,317,124,28.32,HAPPY
 23:01:41,782227,318,124,22.95,HAPPY
 23:01:51,791996,311,104,24.41,HAPPY
 23:01:51,792159,309,104,23.93,HAPPY
 23:01:51,792322,309,104,21.97,HAPPY
 23:01:51,792483,310,104,26.86,HAPPY
 23:01:52,792646,312,104,23.44,HAPPY
 23:01:52,792809,313,102,21.48,HAPPY
 23:01:52,792972,313,102,25.88,HAPPY
 23:01:52,793135,311,105,448.24,HAPPY
 23:01:52,793296,309,105,27.34,HAPPY
 23:01:52,793459,274,112,27.34,HAPPY
 23:01:53,793622,308,112,27.34,HAPPY
 23:01:53,793785,308,112,26.86,HAPPY
 23:01:53,793948,308,112,29.79,HAPPY
 23:01:53,794109,310,112,29.3,HAPPY
 23:01:53,794272,309,112,26.86,HAPPY
 23:01:53,794435,307,112,28.32,HAPPY
 23:01:54,794598,305,112,27.34,HAPPY
 23:01:54,794761,306,112,28.81,HAPPY
 23:01:54,794924,306,112,27.34,HAPPY
 23:01:54,795085,307,112,25.88,HAPPY
 23:01:54,795248,309,112,22.46,HAPPY
 23:01:54,795411,307,112,27.83,HAPPY
 23:01:55,795574,306,112,27.83,HAPPY
 23:01:55,795737,303,112,23.93,HAPPY
 23:02:07,807620,297,89,33.69,HAPPY
 23:02:07,807783,295,89,24.41,HAPPY
 23:02:07,807945,292,89,22.46,HAPPY
 23:02:07,808108,290,89,24.9,HAPPY
 23:02:07,808270,290,91,24.9,HAPPY
 23:02:07,808433,290,91,23.93,HAPPY
 23:02:08,808595,292,96,21.97,HAPPY
 23:02:08,808758,292,96,25.39,HAPPY
 23:02:08,808921,293,103,27.34,HAPPY
 23:02:08,809083,289,103,30.76,HAPPY
 23:02:08,809246,287,103,28.32,HAPPY
 23:02:08,809408,285,104,30.76,HAPPY
 23:02:09,809572,285,104,28.32,HAPPY
 23:02:09,809734,286,111,28.81,HAPPY
 23:02:09,809896,287,111,29.79,HAPPY
 23:02:09,810059,286,120,24.41,HAPPY
 23:02:09,810222,285,120,30.76,HAPPY
 23:02:09,810385,283,120,35.64,HAPPY
 23:02:09,810548,282,124,27.83,HAPPY
 23:02:10,810710,283,124,26.37,HAPPY
 23:02:35,835931,303,123,22.95,HAPPY
 23:02:35,836093,302,123,23.44,HAPPY
 23:02:35,836256,300,123,25.39,HAPPY
 23:02:35,836418,299,123,22.95,HAPPY
 23:02:36,836581,299,115,27.34,HAPPY
 23:02:36,836744,298,115,23.44,HAPPY
 23:02:36,836907,299,115,28.81,HAPPY
 23:02:36,837069,302,115,22.46,HAPPY
 23:02:36,837231,302,109,25.88,HAPPY
 23:02:36,837394,300,109,26.86,HAPPY
 23:02:36,837557,299,115,21,HAPPY
 23:02:37,837720,298,115,23.44,HAPPY
 23:02:37,837881,299,123,23.44,HAPPY
 23:02:38,838918,302,124,42.97,HAPPY
 23:02:38,839080,300,124,25.88,HAPPY
 23:02:38,839243,298,124,22.95,HAPPY
 23:02:38,839406,306,124,40.04,HAPPY
 23:02:40,840751,299,123,23.93,HAPPY
 23:02:40,840913,296,123,28.81,HAPPY
 23:02:40,841076,293,123,23.93,HAPPY
 23:02:40,841238,294,123,24.9,HAPPY
 23:02:40,841401,295,124,24.9,HAPPY
 23:02:41,841564,297,124,25.88,HAPPY
 23:02:41,841726,297,124,28.32,HAPPY
 23:02:41,841889,297,124,24.41,HAPPY
 23:02:41,842051,294,124,27.83,HAPPY
 23:02:41,842214,292,124,25.39,HAPPY
 23:02:41,842377,293,124,40.53,HAPPY
 23:02:41,842540,295,119,26.86,HAPPY
 23:02:42,842702,299,119,26.37,HAPPY
 23:02:42,842865,298,119,21,HAPPY
 23:02:42,843028,304,114,33.69,HAPPY
 23:02:42,843190,335,114,24.9,HAPPY
 23:02:42,843353,300,113,36.13,HAPPY
 23:02:42,843515,289,113,23.93,HAPPY
 23:03:10,871316,310,77,23.44,RELAXED
 23:03:10,871479,311,77,28.32,RELAXED
 23:03:11,871642,312,77,24.41,RELAXED
 23:03:11,871803,315,81,27.83,SAD
 23:03:11,871966,313,81,24.9,SAD
 23:03:11,872129,310,86,21.97,HAPPY
 23:03:11,872291,306,93,30.76,HAPPY
 23:03:11,872454,310,93,21.48,HAPPY
 23:03:12,872616,310,102,32.71,HAPPY
 23:03:12,872779,308,102,21.97,HAPPY
 23:03:12,872942,306,111,22.46,HAPPY
 23:03:12,873104,280,123,25.39,HAPPY
 23:03:12,873267,270,123,28.32,HAPPY
 23:03:29,890376,303,119,27.34,HAPPY
 23:03:29,890537,304,119,24.41,HAPPY
 23:03:30,890700,295,119,32.71,HAPPY
 23:03:30,890863,291,116,23.93,HAPPY
 23:03:30,891026,305,122,22.46,HAPPY
 23:03:30,891189,306,122,22.46,HAPPY
 23:03:30,891352,296,122,24.9,HAPPY
 23:03:30,891513,289,122,40.04,HAPPY
 23:03:31,891676,310,115,24.9,HAPPY
 23:03:31,891839,300,115,27.83,HAPPY
 23:03:31,892002,291,115,24.9,HAPPY
 23:03:31,892164,287,115,27.83,HAPPY
 23:03:31,892326,307,107,28.32,HAPPY
 23:03:31,892489,298,107,21.97,HAPPY
 23:03:32,892652,294,107,26.37,HAPPY
 23:03:32,892815,297,101,21.48,HAPPY
 23:03:32,892978,304,101,24.9,HAPPY
 23:03:32,893139,294,101,28.81,HAPPY
 23:03:32,893302,290,101,21.48,HAPPY
 23:03:32,893465,325,95,27.34,HAPPY
 23:03:33,893628,304,95,23.93,HAPPY
 23:03:33,893791,294,95,26.37,HAPPY
 23:03:33,893953,290,95,24.9,HAPPY
 23:03:33,894115,304,106,27.34,HAPPY
 23:03:33,894278,313,106,27.83,HAPPY
 23:03:33,894441,318,106,26.37,HAPPY
 23:03:34,894603,307,114,29.79,HAPPY
 23:03:34,894766,303,120,31.25,HAPPY
 23:03:34,894928,317,120,24.9,HAPPY
 23:03:39,900073,303,118,26.86,HAPPY
 23:03:39,900236,321,118,25.39,HAPPY
 23:03:39,900399,299,118,26.37,HAPPY
 23:03:40,900561,293,118,21,HAPPY
 23:03:40,900723,299,113,22.46,HAPPY
 23:03:40,900886,348,113,28.81,HAPPY
 23:03:40,901049,311,113,27.83,HAPPY
 23:03:40,901212,293,113,25.39,HAPPY
 23:03:40,901373,319,105,23.44,HAPPY
 23:03:41,901536,330,105,25.39,HAPPY
 23:03:41,901699,307,105,22.95,HAPPY
 23:03:41,901862,312,105,21.48,HAPPY
 23:03:41,902025,321,102,28.81,HAPPY
 23:03:41,902188,310,102,21.97,HAPPY
 23:03:41,902349,299,102,24.9,HAPPY
 23:03:41,902512,292,102,26.86,HAPPY
 23:03:42,902675,314,96,22.46,HAPPY
 23:03:42,902838,305,96,28.81,HAPPY
 23:03:42,903001,302,96,26.37,HAPPY
 23:03:42,903162,297,96,21.48,HAPPY
 23:03:42,903325,319,93,24.41,HAPPY
 23:03:42,903488,304,93,27.83,HAPPY
 23:03:43,903651,298,98,27.83,HAPPY
 23:03:43,903813,294,98,23.44,HAPPY
 23:03:43,903975,340,104,22.46,HAPPY
 23:03:43,904138,327,104,279.3,HAPPY
 23:03:43,904301,315,110,36.62,HAPPY
 23:03:43,904463,335,119,20.51,HAPPY
 23:03:44,904626,296,119,23.44,HAPPY
 23:03:58,918713,306,121,21.97,HAPPY
 23:03:58,918876,323,121,24.41,HAPPY
 23:03:58,919038,310,121,27.34,HAPPY
 23:03:58,919201,308,121,22.95,HAPPY
 23:03:58,919363,303,121,25.39,HAPPY
 23:03:58,919526,323,121,22.95,HAPPY
 23:03:59,919689,309,112,23.44,HAPPY
 23:03:59,919852,306,112,24.9,HAPPY
 23:03:59,920013,302,112,21,HAPPY
 23:03:59,920176,327,111,24.9,HAPPY
 23:03:59,920339,308,111,25.88,HAPPY
 23:03:59,920502,303,111,22.46,HAPPY
 23:04:00,920665,301,111,25.39,HAPPY
 23:04:00,920827,332,109,27.83,HAPPY
 23:04:00,920989,314,109,27.83,HAPPY
 23:04:00,921152,313,109,22.95,HAPPY
 23:04:00,921315,310,109,21.97,HAPPY
 23:04:00,921478,330,106,22.46,HAPPY
 23:04:01,921640,313,106,25.39,HAPPY
 23:04:01,921803,309,106,25.39,HAPPY
 23:04:01,921966,303,106,27.83,HAPPY
 23:04:01,922128,326,103,23.44,HAPPY
 23:04:01,922291,310,103,26.86,HAPPY
 23:04:01,922454,308,103,31.25,HAPPY
 23:04:02,922616,304,103,22.46,HAPPY
 23:04:02,922778,325,100,27.83,HAPPY
 23:04:02,922941,307,100,26.37,HAPPY
 23:04:02,923104,296,100,28.32,HAPPY
 23:04:02,923267,301,100,32.23,HAPPY
 23:04:02,923429,314,98,22.46,HAPPY
 23:04:03,923591,303,98,27.83,HAPPY
 23:04:03,923754,307,98,22.95,HAPPY
 23:04:03,923917,305,98,22.46,HAPPY
 23:04:03,924080,318,96,30.76,HAPPY
 23:04:03,924241,305,96,27.34,HAPPY
 23:04:03,924404,302,97,22.46,HAPPY
 23:04:04,924567,307,97,23.93,HAPPY
 23:04:04,924730,315,101,33.69,HAPPY
